id	rate	linear	gaussian	random	outliers	bigGap	range350	range750up	gamma2.2	gamma.45	area_land_m	area_water_m	area_total_sqkm	FIPS
31133	0.041	17170	0.26	3466	31	1166	90	790	520588.5949	3641.323174	1116478126	4852361	1121	31
31135	0.031	17180	-0.39	448	62	1450	182	970	521255.8606	3642.286997	2287828072	2840176	2291	31
31137	0.038	17190	-1	3850	46	1306	156	757	521923.5925	3643.250514	1398048577	1646534	1400	31
31139	0.036	17200	0.32	6260	55	1427	134	795	522591.7907	3644.213725	1484707287	3481943	1488	31
31141	0.044	17210	2.3	8309	64	1309	66	883	523260.4552	3645.176631	1745758246	27319776	1773	31
31143	0.042	17220	-1.1	2659	63	1063	204	934	523929.5862	3646.139232	1135302480	5954752	1141	31
31145	0.042	17230	-0.62	3260	57	1106	17	817	524599.1836	3647.101528	1856983744	2643458	1860	31
31147	0.057	17240	-0.87	1051	81	1485	51	959	525269.2475	3648.063519	1429258664	7077617	1436	31
31149	0.031	17250	0.76	497	73	1451	124	942	525939.778	3649.025207	2611499674	8807750	2620	31
31151	0.04	17260	-0.48	6410	91	1454	103	776	526610.7751	3649.98659	1486698722	5934652	1493	31
31153	0.047	17270	-1.3	942	99	1298	217	754	527282.2388	3650.947669	618992123	22089659	641	31
31155	0.045	17280	-0.91	730	90	1330	24	921	527954.1693	3651.908444	1943096671	24827647	1968	31
31157	0.048	17290	-1	4011	21	1199	197	770	528626.5666	3652.868917	1915039249	15437668	1930	31
31159	0.037	17300	-0.61	575	8	1182	184	765	529299.4307	3653.829086	1479990733	11547522	1492	31
31161	0.035	17310	0.6	2650	97	1049	224	935	529972.7617	3654.788953	6321831662	74941797	6397	31
31163	0.03	17320	-0.36	7982	9	1127	306	863	530646.5596	3655.748518	1465488698	15062175	1481	31
31165	0.038	17330	0.28	4550	12	1487	321	806	531320.8246	3656.70778	5352525388	1872668	5354	31
31167	0.036	17340	0.5	8350	23	1273	174	894	531995.5566	3657.66674	1108381580	7908731	1116	31
31169	0.043	17350	-0.46	1368	55	1152	176	812	532670.7556	3658.625399	1486153343	3025340	1489	31
31171	0.038	17360	0.26	2289	33	1472	198	907	533346.4219	3659.583757	1846268734	2028358	1848	31
31173	0.138	17370	-1.3	1875	47	1469	177	890	534022.5554	3660.541813	1019377268	6458648	1026	31
31175	0.029	17380	-0.55	7585	30	1297	346	898	534699.1561	3661.499569	1471237308	6242699	1477	31
31177	0.041	17390	0.2	2652	100	1420	138	925	535376.2241	3662.457024	1009986011	8387689	1018	31
31179	0.038	17400	0.32	485	11	1395	77	964	536053.7595	3663.414179	1147143924	1087699	1148	31
31181	0.042	17410	-0.78	3602	37	1311	296	884	536731.7624	3664.371033	1489018031	337241	1489	31
31183	0.032	17420	0.064	8313	69	1062	40	979	537410.2327	3665.327588	1489739895	1059454	1491	31
31185	0.057	17430	-0.45	2008	26	1189	94	805	538089.1706	3666.283844	1482793512	8595603	1491	31
32001	0.099	17440	-1.2	5663	38	1020	208	983	538768.576	3667.2398	12770262136	242405724	13013	32
32003	0.139	17450	-1.2	7420	13	1032	291	789	539448.4491	3668.195458	20437567383	440056829	20878	32
32005	0.126	17460	-0.57	7655	45	1132	159	889	540128.7899	3669.150817	1838162322	72317554	1910	32
32007	0.068	17470	-0.44	1062	57	1273	150	943	540809.5984	3670.105877	44469614941	85753204	44555	32
32009	0.083	17480	0.58	3902	38	1150	125	934	541490.8748	3671.060639	9277052518	18552011	9296	32
32011	0.093	17490	-0.78	4353	33	1145	323	968	542172.6189	3672.015104	10814963913	11082875	10826	32
32013	0.086	17500	0.83	7212	30	1395	243	956	542854.831	3672.96927	24969524983	44196981	25014	32
32015	0.072	17510	0.77	935	1	1472	174	882	543537.5111	3673.92314	14219262937	76103231	14295	32
32017	0.094	17520	-0.7	1309	14	1148	72	785	544220.6592	3674.876712	27539854039	9802724	27550	32
32019	0.163	17530	-0.61	8413	52	1066	67	982	544904.2753	3675.829987	5182918074	59602521	5243	32
32021	0.105	17540	-2.9	3719	68	1385	207	955	545588.3596	3676.782966	9719801599	155746673	9876	32
32023	0.161	17550	-1	4211	19	1321	136	912	546272.9121	3677.735649	47091007513	43208096	47134	32
32027	0.106	17560	0.65	9573	11	1216	158	797	546957.9327	3678.688035	15634726638	79934451	15715	32
32029	0.148	17570	-1.2	9510	93	1113	151	961	547643.4217	3679.640126	680960564	1872357	683	32
32031	0.131	17580	-0.93	3013	46	1482	290	844	548329.379	3680.591921	16323053687	621192762	16944	32
32033	0.084	17590	-0.27	241	44	1053	109	851	549015.8047	3681.543421	22987744018	54678877	23042	32
32510	0.128	17600	0.12	1384	88	1270	28	806	549702.6988	3682.494626	374670747	32587486	407	32
33001	0.07	17610	0.36	5163	70	1289	243	852	550390.0615	3683.445536	1036582289	177039345	1214	33
33003	0.054	17620	-0.32	7522	1	1125	22	839	551077.8926	3684.396152	2411458935	158933434	2570	33
33005	0.065	17630	-1.4	31	28	1366	335	846	551766.1924	3685.346473	1830366195	57990900	1888	33
33007	0.078	17640	-0.22	510	1	1220	64	817	552454.9609	3686.296501	4648216798	90773891	4739	33
33009	0.056	17650	1.3	7687	70	1269	164	902	553144.198	3687.246235	4425927250	105375485	4531	33
33011	0.075	17660	0.052	1339	88	1105	238	796	553833.9039	3688.195675	2269220238	41604845	2311	33
33013	0.063	17670	0.19	6747	41	1496	113	767	554524.0787	3689.144822	2419397070	57788894	2477	33
33015	0.075	17680	0.025	4921	95	1302	16	781	555214.7222	3690.093676	1799805940	259517418	2059	33
33017	0.066	17690	0.32	1815	11	1102	63	781	555905.8348	3691.042237	955401980	39157548	995	33
33019	0.065	17700	-1.7	2177	6	1013	172	888	556597.4163	3691.990506	1391587566	38070546	1430	33
34001	0.122	17710	0.37	9102	64	1286	176	854	557289.4668	3692.938483	1439268066	300756302	1740	34
34003	0.084	17720	-1.6	5737	1	1365	90	950	557981.9864	3693.886168	603481983	35394932	639	34
34005	0.091	17730	0.95	7076	13	1330	273	917	558674.9751	3694.833561	2068300085	55071685	2123	34
34007	0.109	17740	1.5	978	65	1157	346	977	559368.433	3695.780663	573074113	15610653	589	34
34009	0.085	17750	0.69	8038	64	1341	13	843	560062.3602	3696.727474	651209912	955666225	1607	34
34011	0.126	17760	1.6	5240	55	1123	148	771	560756.7567	3697.673994	1252937982	502092013	1755	34
34013	0.111	17770	0.5	8756	99	1160	277	957	561451.6225	3698.620223	326909171	8833144	336	34
34015	0.1	17780	0.34	9750	20	1425	148	913	562146.9576	3699.566162	834028102	39257714	873	34
34017	0.116	17790	1.3	47	100	1155	41	772	562842.7623	3700.51181	119666982	41722781	161	34
34019	0.069	17800	0.65	6537	98	1278	157	915	563539.0364	3701.457169	1108070852	24909684	1133	34
34021	0.081	17810	1	7416	35	1461	78	874	564235.7802	3702.402238	581626924	11191986	593	34
34023	0.092	17820	-0.15	1568	42	1074	41	927	564932.9935	3703.347017	800221172	35896421	836	34
34025	0.087	17830	-1.4	8206	50	1286	292	785	565630.6765	3704.291508	1214199016	508969591	1723	34
34027	0.076	17840	0.7	6688	69	1083	135	852	566328.8291	3705.235709	1192131760	55356382	1247	34
34029	0.096	17850	-0.57	2228	87	1299	339	761	567027.4516	3706.179622	1628651037	742227344	2371	34
34031	0.117	17860	1.4	2326	56	1068	258	984	567726.5439	3707.123247	480762677	32153707	513	34
34033	0.101	17870	-1.3	295	88	1150	229	860	568426.106	3708.066583	859838760	104488036	964	34
34035	0.079	17880	-0.99	8707	1	1295	164	907	569126.1381	3709.009632	781586882	7880377	789	34
34037	0.085	17890	0.16	6399	83	1133	1	913	569826.6402	3709.952393	1341722597	43476117	1385	34
34039	0.098	17900	-1	6051	11	1318	250	985	570527.6123	3710.894866	266403421	6584839	273	34
34041	0.088	17910	0.76	7718	17	1417	36	871	571229.0544	3711.837052	924474695	15272740	940	34
35001	0.075	17920	0.54	9880	3	1115	116	759	571930.9668	3712.778952	3006515726	16485205	3023	35
35003	0.081	17930	0.64	6908	62	1106	348	824	572633.3492	3713.720564	17932247966	14192176	17946	35
35005	0.068	17940	-0.038	2741	10	1445	68	822	573336.202	3714.661891	15708999758	25504229	15735	35
35006	0.063	17950	0.35	3916	62	1254	103	915	574039.525	3715.602931	11757111110	5799905	11763	35
35007	0.08	17960	0.57	5264	6	1065	16	801	574743.3184	3716.543685	9733541342	26310378	9760	35
35009	0.044	17970	-0.47	471	35	1298	213	783	575447.5822	3717.484154	3638390107	8177722	3647	35
35011	0.043	17980	-1.9	9113	97	1428	313	909	576152.3164	3718.424337	6015540562	29159485	6045	35
35013	0.069	17990	-0.058	747	22	1226	345	840	576857.5211	3719.364235	9862372174	17591659	9880	35
35015	0.06	18000	0.18	2030	76	1231	198	751	577563.1964	3720.303848	10815082124	56440121	10872	35
35017	0.123	18010	0.17	2034	39	1196	54	924	578269.3423	3721.243176	10260554397	15353565	10276	35
35019	0.075	18020	1.3	7499	17	1129	45	805	578975.9588	3722.18222	7848986683	2887720	7852	35
35021	0.045	18030	2.3	7873	73	1214	134	937	579683.0461	3723.12098	5504945389	1154331	5506	35
35023	0.076	18040	-0.51	4286	71	1406	80	877	580390.6041	3724.059456	8901447357	23652065	8925	35
35025	0.083	18050	0.73	416	67	1166	205	847	581098.6329	3724.997648	11372050898	8468365	11381	35
35027	0.051	18060	2.1	8574	86	1386	109	916	581807.1326	3725.935556	12512499304	564271	12513	35
35028	0.029	18070	0.54	317	33	1470	29	886	582516.1033	3726.873182	282741272	229939	283	35
35029	0.134	18080	-0.25	4916	45	1075	164	756	583225.5449	3727.810524	7679795371	431978	7680	35
35031	0.086	18090	2.3	5226	50	1254	258	774	583935.4575	3728.747584	14114969855	14130259	14129	35
35033	0.131	18100	-0.2	4076	85	1250	215	973	584645.8412	3729.684361	5001919943	6079112	5008	35
35035	0.068	18110	0.38	4732	89	1385	116	982	585356.696	3730.620856	17128141975	37012198	17165	35
35037	0.059	18120	0.78	6282	47	1391	90	800	586068.022	3731.557069	7444354959	18734852	7463	35
35039	0.072	18130	-1.2	560	68	1304	327	942	586779.8192	3732.493	15179491054	91465583	15271	35
35041	0.044	18140	1.1	4115	24	1307	123	908	587492.0878	3733.428649	6339061458	18703747	6358	35
35043	0.09	18150	-1	2537	51	1441	175	982	588204.8276	3734.364017	9610446460	13701638	9624	35
35045	0.083	18160	-1.1	6889	89	1311	333	771	588918.0389	3735.299104	14278838629	65673301	14345	35
35047	0.078	18170	-1.6	8601	11	1132	46	979	589631.7216	3736.233911	12213734853	51380194	12265	35
35049	0.065	18180	0.58	8458	6	1008	218	984	590345.8758	3737.168437	4945413451	3645651	4949	35
35051	0.048	18190	0.36	6639	74	1413	203	854	591060.5015	3738.102682	10823408255	148323957	10972	35
35053	0.05	18200	0.084	1692	42	1348	172	783	591775.5988	3739.036647	17214578354	5360180	17220	35
35055	0.087	18210	-0.11	5014	41	1009	244	965	592491.1678	3739.970333	5705968167	3385857	5709	35
35057	0.088	18220	-0.3	9708	59	1273	143	981	593207.2085	3740.903739	8662894454	2301139	8665	35
35059	0.055	18230	0.38	5432	12	1188	53	935	593923.7209	3741.836865	9903450527	18467862	9922	35
35061	0.085	18240	-2	772	70	1034	8	784	594640.7051	3742.769712	2761376288	5457474	2767	35
36001	0.071	18250	0.32	8299	89	1238	38	848	595358.1612	3743.702281	1354075099	27170408	1381	36
36003	0.079	18260	-1.2	6761	85	1414	262	964	596076.0892	3744.63457	2665894513	13153759	2679	36
36005	0.133	18270	0.83	6556	75	1091	121	868	596794.4892	3745.566581	109199729	39726964	149	36
36007	0.085	18280	0.035	4278	40	1435	27	969	597513.3611	3746.498314	1827925589	25248552	1853	36
36009	0.085	18290	2.3	7517	45	1166	59	899	598232.7051	3747.429769	3388617683	36604676	3425	36
36011	0.08	18300	0.77	9592	25	1267	225	786	598952.5213	3748.360947	1791190067	445709273	2237	36
36013	0.078	18310	-0.25	1421	24	1491	161	912	599672.8096	3749.291847	2745973888	1139483730	3885	36
36015	0.089	18320	1	7677	49	1327	225	979	600393.5701	3750.222469	1055038519	8874383	1064	36
36017	0.087	18330	-2.1	7306	42	1414	246	813	601114.8029	3751.152814	2314302584	13138269	2327	36
36019	0.09	18340	-0.16	5514	90	1101	186	852	601836.508	3752.082883	2688025372	206355422	2894	36
36021	0.077	18350	-1.5	3378	58	1300	285	840	602558.6855	3753.012675	1643935346	35065006	1679	36
36023	0.085	18360	1.1	3744	48	1288	224	894	603281.3354	3753.942191	1291814118	7112764	1299	36
36025	0.084	18370	-1.3	3952	22	1091	59	751	604004.4578	3754.871431	3735943066	64725890	3801	36
36027	0.082	18380	1.1	2426	10	1198	233	867	604728.0527	3755.800394	2060693016	76947385	2138	36
36029	0.083	18390	0.41	7242	31	1445	157	944	605452.1201	3756.729082	2700574228	476963092	3178	36
36031	0.078	18400	-0.7	551	62	1020	18	828	606176.6603	3757.657495	4647121774	315962259	4963	36
36033	0.078	18410	1.2	7510	41	1392	183	976	606901.673	3758.585633	4219272762	177029048	4396	36
36035	0.091	18420	0.8	7822	53	1263	326	818	607627.1586	3759.513495	1283235713	96916353	1380	36
36037	0.072	18430	-0.26	1117	95	1239	332	942	608353.1169	3760.441083	1276697652	6142592	1283	36
36039	0.084	18440	-1.8	5004	4	1053	268	932	609079.548	3761.368396	1676139915	28201064	1704	36
36041	0.056	18450	0.41	660	22	1168	113	875	609806.452	3762.295436	4447984893	234206723	4682	36
36043	0.076	18460	-0.41	5550	90	1093	204	815	610533.829	3763.222201	3655846319	120374327	3776	36
36045	0.078	18470	0.013	1821	56	1107	268	911	611261.6789	3764.148692	3285857552	1524359927	4810	36
36047	0.11	18480	2.1	6796	8	1340	333	795	611990.0019	3765.07491	183398753	67615930	251	36
36049	0.076	18490	0.27	6303	9	1029	80	946	612718.798	3766.000854	3301321472	39599739	3341	36
36051	0.075	18500	0.58	9012	95	1283	336	810	613448.0672	3766.926525	1636257329	22005740	1658	36
36053	0.074	18510	-0.78	7379	87	1089	290	753	614177.8097	3767.851924	1696091753	16670512	1713	36
36055	0.083	18520	-1.4	1513	84	1188	176	837	614908.0253	3768.777049	1702165592	1837633186	3540	36
36057	0.088	18530	-0.94	6174	27	1437	277	756	615638.7143	3769.701903	1044067645	18598488	1063	36
36059	0.072	18540	0.22	5397	8	1329	324	796	616369.8766	3770.626484	737441294	436432452	1174	36
36061	0.092	18550	-0.23	1740	44	1302	223	793	617101.5123	3771.550793	58701652	28238624	87	36
36063	0.088	18560	-1.1	4339	75	1275	119	841	617833.6214	3772.47483	1352903955	1598825212	2952	36
36065	0.073	18570	0.32	2504	32	1018	39	966	618566.2041	3773.398596	3140111000	117137923	3257	36
36067	0.079	18580	1.8	1923	73	1263	87	928	619299.2602	3774.322091	2016071769	70469595	2087	36
36069	0.067	18590	1.7	9861	77	1214	96	953	620032.79	3775.245314	1668120592	47814850	1716	36
36071	0.082	18600	1.5	3820	57	1074	212	823	620766.7935	3776.168267	2102290145	69792795	2172	36
36073	0.082	18610	-1.4	2897	50	1157	324	969	621501.2707	3777.090949	1013367014	1103755976	2117	36
36075	0.093	18620	0.26	7751	63	1168	141	962	622236.2216	3778.01336	2464742025	933506722	3398	36
36077	0.068	18630	0.78	8502	82	1000	65	840	622971.6463	3778.935502	2594415511	36387187	2631	36
36079	0.07	18640	1.2	1998	45	1412	69	775	623707.5448	3779.857373	596504151	41282799	638	36
36081	0.091	18650	0.72	7311	34	1182	21	950	624443.9173	3780.778975	281176654	180404334	462	36
36083	0.077	18660	-0.069	895	98	1459	292	755	625180.7638	3781.700307	1689791340	33569658	1723	36
36085	0.089	18670	-0.4	4112	43	1464	181	846	625918.0842	3782.62137	151184429	113749034	265	36
36087	0.074	18680	0.94	980	19	1108	29	838	626655.8787	3783.542164	449487558	66800370	516	36
36089	0.089	18690	1.3	1642	16	1425	115	772	627394.1473	3784.462689	6942149241	365344235	7307	36
36091	0.064	18700	0.55	5774	69	1147	306	779	628132.8901	3785.382946	2097880081	87572136	2185	36
36093	0.078	18710	-0.4	7127	22	1195	193	961	628872.1071	3786.302934	529852714	12604028	542	36
36095	0.076	18720	-0.55	3083	79	1078	179	839	629611.7983	3787.222654	1610503714	11676964	1622	36
36097	0.074	18730	0.92	2413	94	1341	326	965	630351.9639	3788.142106	850379357	36246355	887	36
36099	0.073	18740	3	4889	88	1109	346	863	631092.6038	3789.06129	838399641	172832706	1011	36
36101	0.095	18750	-0.56	1710	33	1218	280	830	631833.7181	3789.980207	3601565161	34993618	3637	36
36103	0.075	18760	1.3	3285	91	1356	117	931	632575.3069	3790.898856	2361661508	3784726328	6146	36
36105	0.086	18770	-1.8	603	28	1368	21	753	633317.3703	3791.817239	2507457698	74040988	2581	36
36107	0.079	18780	-2.7	7767	37	1467	274	863	634059.9081	3792.735354	1343193555	11059013	1354	36
36109	0.056	18790	0.61	3813	9	1151	209	969	634802.9206	3793.653203	1229337772	43791325	1273	36
36111	0.081	18800	0.76	8349	32	1282	43	886	635546.4078	3794.570786	2911755342	94599648	3006	36
36113	0.072	18810	-0.55	6429	19	1258	103	972	636290.3697	3795.488102	2245412211	167428367	2413	36
36115	0.074	18820	-0.39	7636	81	1358	118	889	637034.8064	3796.405152	2152712242	38127005	2191	36
36117	0.078	18830	0.44	724	78	1023	275	815	637779.7178	3797.321937	1563903207	2018183514	3582	36
36119	0.074	18840	0.95	7243	58	1181	174	985	638525.1042	3798.238456	1115031774	179949956	1295	36
36121	0.078	18850	-0.37	850	32	1408	45	860	639270.9654	3799.15471	1535218807	9158501	1544	36
36123	0.06	18860	0.36	7641	75	1352	247	894	640017.3017	3800.070699	875785678	97504778	973	36
37001	0.118	18870	1.3	7460	85	1179	206	872	640764.1129	3800.986422	1098037924	27934223	1126	37
37003	0.136	18880	0.12	4321	65	1238	222	769	641511.3992	3801.901882	673318907	9433661	683	37
37005	0.109	18890	0.59	4553	9	1356	6	861	642259.1607	3802.817076	608803059	3852979	613	37
37007	0.148	18900	-0.96	1865	47	1313	306	832	643007.3973	3803.732007	1376453020	14612922	1391	37
37009	0.1	18910	-0.15	4947	25	1225	335	951	643756.1092	3804.646673	1103726541	8074512	1112	37
37011	0.079	18920	-0.15	3332	84	1156	244	774	644505.2963	3805.561076	639955257	363935	640	37
37013	0.112	18930	0.63	5359	17	1470	335	759	645254.9587	3806.475215	2143054135	338699325	2482	37
37015	0.105	18940	-0.46	3766	61	1297	159	831	646005.0965	3807.389091	1811097673	108727758	1920	37
37017	0.12	18950	-1.2	5698	4	1257	216	784	646755.7097	3808.302704	2264613773	33109960	2298	37
37019	0.105	18960	0.81	6741	88	1494	263	817	647506.7984	3809.216053	2199318069	520213618	2720	37
37021	0.082	18970	-0.96	6323	33	1022	114	792	648258.3627	3810.12914	1700784138	8968974	1710	37
37023	0.141	18980	-1.3	4135	16	1219	220	894	649010.4024	3811.041965	1313431692	20607543	1334	37
37025	0.114	18990	0.28	8582	34	1410	29	802	649762.9179	3811.954527	937069718	7037644	944	37
37027	0.152	19000	1.3	9600	90	1120	262	919	650515.909	3812.866827	1221349793	7115676	1228	37
37029	0.071	19010	-0.84	4329	95	1259	54	923	651269.3758	3813.778865	623037915	180406784	803	37
37031	0.076	19020	-1.2	4222	63	1296	56	972	652023.3184	3814.690642	1311157666	2160963597	3472	37
37033	0.124	19030	1.1	3199	78	1313	18	882	652777.7368	3815.602157	1100481886	8623004	1109	37
37035	0.136	19040	0.9	6258	96	1233	177	798	653532.6311	3816.513411	1032683752	38057081	1071	37
37037	0.08	19050	-0.64	8	69	1308	54	914	654288.0013	3817.424403	1767037033	71417561	1838	37
37039	0.142	19060	1.4	1379	30	1344	231	864	655043.8475	3818.335135	1179553019	29250811	1209	37
37041	0.119	19070	0.17	1268	29	1330	58	786	655800.1697	3819.245607	446701257	157537230	604	37
37043	0.108	19080	2.7	7086	89	1182	279	778	656556.968	3820.155818	556215943	15199008	571	37
37045	0.143	19090	-0.69	1946	33	1136	180	786	657314.2424	3821.065769	1202562915	10201818	1213	37
37047	0.125	19100	1	3836	33	1496	293	755	658071.9929	3821.97546	2425879846	43576659	2469	37
37049	0.1	19110	2.1	8974	63	1370	208	785	658830.2198	3822.884891	1836193718	168875736	2005	37
37051	0.091	19120	-0.023	301	60	1017	25	913	659588.9228	3823.794063	1689893565	15269686	1705	37
37053	0.05	19130	-0.5	8549	65	1119	336	937	660348.1022	3824.702975	678206315	685661623	1364	37
37055	0.068	19140	-0.53	1609	84	1472	116	912	661107.758	3825.611628	992627006	3054395108	4047	37
37057	0.125	19150	1	7913	92	1427	37	934	661867.8902	3826.520022	1431436285	37142615	1469	37
37059	0.121	19160	0.73	8551	51	1480	107	892	662628.4989	3827.428158	683501093	7616429	691	37
37061	0.087	19170	-0.34	2525	19	1483	252	836	663389.584	3828.336035	2113896534	14230328	2128	37
37063	0.08	19180	0.43	9152	92	1036	107	806	664151.1458	3829.243654	740752728	30717845	771	37
37065	0.163	19190	-0.58	7401	44	1173	111	844	664913.1842	3830.151015	1308600778	3616263	1312	37
37067	0.095	19200	-0.95	7922	11	1053	123	888	665675.6992	3831.058117	1057166644	11709855	1069	37
37069	0.097	19210	-1.6	7989	78	1099	69	972	666438.691	3831.964963	1273423173	7322162	1281	37
37071	0.133	19220	0.63	5825	79	1272	44	950	667202.1596	3832.87155	922062060	20957552	943	37
37073	0.071	19230	1.3	7513	62	1072	260	900	667966.1049	3833.777881	881747778	13578051	895	37
